player_name,season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk
Fred Roberts,1995,SF,34,11.6,0.479,0.153,0.361,7.1,12.2,6.3,1.5,1.1,7.7,19.5,0.1,0.3,0.092,-2.7,-0.6,-3.4,-0.1,230,27
Fred Vinson,1995,SG,24,-6.5,0.269,0.857,0.143,0,0,5.2,0,0,21.2,15.9,-0.1,0,-0.18,-11.6,-3.8,-15.4,-0.1,27,61
Gary Grant,1995,PG,29,15.1,0.539,0.096,0.331,1.9,7.2,32.8,3.1,0.5,18.8,21.7,0.3,0.3,0.065,-1.5,-0.2,-1.7,0,470,15
Gary Payton,1995,PG,26,21.3,0.564,0.172,0.259,4.3,6.7,31.8,3.4,0.3,11.8,24.4,8.2,3.5,0.187,4.1,0.8,4.9,5.2,3187,2
Geert Hammink,1995,C,25,20.1,0.515,0,0.667,0,31.7,19.7,0,0,0,23.8,0,0,0.258,0.9,1.5,2.5,0,7,26
George Lynch,1995,SF,24,12.4,0.512,0.071,0.292,8.7,12.7,9.6,2.7,0.7,18,18.3,0,1,0.046,-1.9,-0.3,-2.2,0,1089,12
George McCloud,1995,SF,27,17,0.543,0.271,0.293,10.5,9.3,10.5,1.5,0.8,9.8,21.1,1.8,0.4,0.137,2.4,-0.9,1.5,0.7,802,7
Gerald Madkins,1995,SG,25,5.1,0.515,0.333,0.667,0,0,5.8,4,0,27.9,18.4,-0.1,0,-0.029,-6.3,1.5,-4.8,0,28,61
Gheorghe Muresan,1995,C,23,17.4,0.591,0,0.323,11.6,21.4,3.5,1.4,5.2,15.7,18.6,2.1,2.1,0.116,-1.3,0.4,-0.9,0.5,1720,30
Glen Rice,1995,SF,27,19.7,0.586,0.321,0.26,3.8,11.1,11.1,1.9,0.4,8.9,25.2,7.9,2.1,0.159,3.9,-0.6,3.3,4,3014,4
Glenn Robinson,1995,SF,22,16.6,0.538,0.19,0.354,6.7,14.4,12.2,2,0.6,16.1,29.1,1.1,2.2,0.053,0.6,-1.5,-0.9,0.8,2958,1
Grant Hill,1995,SF,22,19,0.541,0.025,0.48,5.4,14.1,22.5,2.4,1.7,13.5,24.9,3.7,1.8,0.097,2.1,-0.1,2,2.7,2678,3
Grant Long,1995,PF,28,14.40492238,0.5467957213,0.04298352897,0.4550308595,8.223703143,18.80586899,7.962911776,2.194131011,0.988262022,15.3016471,17.41478607,2.321828853,4.15187429,0.1192440363,-1.39812571,0.7812192351,-0.6180802726,0.9370882242,2751,33
Greg Anderson,1995,PF,30,12.6,0.547,0,0.683,11.3,24.2,4.1,2,3.9,19.1,12.2,0.3,1.3,0.118,-3.9,1.7,-2.2,0,661,23
Greg Anthony,1995,PG,27,15,0.57,0.529,0.259,0.9,6.8,27.4,2.8,0.6,14.9,18.6,1.5,1.4,0.147,0.9,1.7,2.5,1.1,1078,12
Greg Dreiling,1995,C,32,7.8,0.458,0,0.402,8,22.4,7.5,0.7,3.6,17.2,14.4,-0.2,0.8,0.059,-7.5,1.4,-6,-0.5,490,26
Greg Foster,1995,PF,26,10.13465909,0.5249772727,0.0725625,0.3489602273,9.097159091,18.36818182,5.58125,0.6846590909,1.826136364,16.2125,17.4,0.02613636364,0.7238636364,0.04216477273,-3.826136364,-1.395454545,-5.208522727,-0.7346590909,1144,35
Greg Graham,1995,SG,24,9.5,0.492,0.126,0.327,2.8,6.5,13.7,2,0.6,15.8,17.5,-0.1,0.4,0.02,-3.7,-0.6,-4.3,-0.4,775,17
Greg Grant,1995,PG,28,9.1,0.405,0.212,0.364,1.6,5.4,40.2,2.1,1,26.8,15.6,-0.1,0.1,0.011,-3.1,-1.4,-4.5,-0.1,171,61
Greg Kite,1995,C,33,-3.190909091,0.1794545455,0,0.5768181818,19.18051948,15.26493506,1.811038961,0,0,22.02402597,16.31623377,-0.2792207792,0.08961038961,-0.1630584416,-11.19805195,-4.203896104,-15.41233766,-0.2396103896,103,21
Greg Minor,1995,SG,23,14.7,0.562,0.04,0.259,5.9,10.9,10.9,1.7,1.2,11.6,17.4,1.4,0.6,0.106,0,0.1,0.2,0.5,982,25
Greg Sutton,1995,PG,27,10.6,0.526,0.5,0.196,1.4,7.9,20.8,2.5,0.2,17,20.2,0,0.8,0.058,-2.8,0.6,-2.3,-0.1,713,49
Hakeem Olajuwon,1995,C,32,26,0.563,0.01,0.348,7.3,23.1,17.2,2.4,5.9,11.7,31.7,5.1,5.6,0.181,2.8,2.6,5.4,5.4,3782,1
Harold Ellis,1995,SF,24,14.4,0.524,0.069,0.619,9.4,6.1,9.7,5.2,1.3,16.9,19.2,0.1,0.8,0.066,-2.1,2.5,0.4,0.4,656,61
Harold Miner,1995,SG,23,8.5,0.474,0.161,0.311,5,10.9,12.1,0.9,0.5,18.2,21.5,-0.8,0.4,-0.023,-3.5,-2.3,-5.8,-0.8,871,12
Harvey Grant,1995,PF,29,13.2,0.498,0.042,0.235,6.3,12.1,7.1,1.6,2.2,8.3,17.8,1.7,2.2,0.108,-1.1,0.9,-0.2,0.8,1886,12
Haywoode Workman,1995,PG,29,12.1,0.484,0.364,0.275,2.5,10.4,28.8,3.1,0.4,19.5,16.7,0.4,1.5,0.088,-1.2,1.8,0.6,0.7,1303,49
Henry Turner,1995,PF,28,12.6,0.47,0.088,0.614,13.6,8.4,7.7,2.8,0.5,14.2,25.2,-0.1,0.2,0.038,-2.9,-1.3,-4.2,-0.1,149,61
Herb Williams,1995,C,36,7.7,0.476,0,0.206,3.8,16.6,5.6,0.9,4.6,16.9,14.6,-0.7,1.3,0.041,-5.3,2,-3.3,-0.2,798,14
Hersey Hawkins,1995,SG,28,16.3,0.622,0.368,0.372,2.7,10.5,15.3,2.4,0.5,13.7,18.5,5.3,3.4,0.153,1.4,1.1,2.5,3.1,2861,6
Horace Grant,1995,PF,29,16.9,0.593,0.011,0.298,9.8,20.3,8.9,1.4,2.2,9.6,14.1,6,3.5,0.169,1.4,0.6,2,2.7,3562,10
Hot Rod Williams,1995,PF,32,14.6,0.496,0.006,0.353,7.9,16.3,13.2,1.8,3.1,13.7,19.7,0.9,4.4,0.096,-0.8,1.7,0.8,1.9,2785,45
Howard Eisley,1995,PG,22,6.101449275,0.4325652174,0.303442029,0.335173913,2.691304348,7.794927536,26.39275362,1.703623188,0.8202898551,26.27971014,15.62318841,-0.5847826087,0.1898550725,-0.04405797101,-5.305072464,-1.407246377,-6.807246377,-0.6246376812,552,30
Hubert Davis,1995,SG,24,14.7,0.612,0.467,0.194,2.2,5.3,15.2,1.1,0.5,11.5,20.4,3.1,1.7,0.136,2.3,-0.2,2.1,1.8,1881,20
Isaiah Rider,1995,SG,23,15.6,0.548,0.317,0.271,4.2,7.3,18.7,1.4,0.7,14.2,28.2,1.4,0.4,0.034,2,-2.5,-0.5,1,2645,5
Ivano Newbill,1995,SF,24,7.3,0.366,0,0.489,14.1,14.6,7.1,1.9,2.5,18,9,-0.1,0.2,0.022,-4.9,-0.7,-5.6,-0.3,331,61
J.R. Reid,1995,PF,26,12.7,0.565,0.005,0.588,9.1,18.8,5.1,1.9,1.4,18.5,17.2,0.9,2.5,0.106,-2.7,0.9,-1.7,0.1,1775,5
Jack Haley,1995,PF,31,11.9,0.486,0.016,0.525,8.1,17.5,2.9,1.3,3,14.8,33.1,-0.2,0.2,0.01,-9,-1.3,-10.3,-0.2,130,61
Jalen Rose,1995,SF,22,15.1,0.55,0.228,0.468,3.9,10.4,33.3,1.9,0.9,21,19.1,2.4,1.5,0.103,0.7,-0.2,0.5,1.1,1897,13
Jamal Mashburn,1995,SF,22,17.3,0.526,0.22,0.386,4,8.2,17.2,1.4,0.2,11.4,28.6,5,1.3,0.102,2.2,-1.5,0.7,2,2980,4
James Blackwell,1995,PG,26,11.60375,0.62881875,0,0.229875,2.810625,13.01,20.04,2.585625,0,25.668125,10.6375,0.088125,0.05,0.09101875,-1.814375,2.509375,0.695,0.05,80,61
James Donaldson,1995,C,37,7.9,0.628,0,0.419,4.1,17.1,3.1,0.5,3.7,20.1,8.1,0.3,0.7,0.08,-2.4,0.9,-1.5,0.1,689,61
James Edwards,1995,C,39,5.4,0.414,0,0.205,4.1,14.7,4.3,1,2.2,13.4,16.6,-0.3,0.3,0.002,-7.1,0.1,-7,-0.3,270,46
James Robinson,1995,PG,24,10.5,0.484,0.357,0.176,2.9,6.9,18,1.6,0.6,15.9,21.9,-0.3,1.5,0.038,-1.8,-0.6,-2.3,-0.1,1543,21
Jamie Watson,1995,SF,22,9.6,0.552,0.125,0.368,3.1,10.2,12.4,2.7,1.3,22.4,15.3,-0.1,0.9,0.055,-3.1,1.6,-1.6,0.1,730,47
Jaren Jackson,1995,SG,27,8.7,0.446,0.221,0.353,8.1,11,11.4,1.8,1.4,17.8,16.6,-0.2,0.2,0.006,-3.2,-0.1,-3.3,-0.1,257,61
Jason Kidd,1995,PG,21,15.1,0.471,0.3,0.321,5.8,11.9,33.2,2.9,0.6,20.4,19,1.1,2.6,0.066,0.6,0.6,1.2,2,2668,2
Jay Humphries,1995,SG-PG,32,-0.8858208955,0.274278607,0.1178358209,0.1164328358,2.436318408,5.319651741,12.49477612,2.298258706,0,32.20945274,11.73283582,-0.5223880597,0.1741293532,-0.09990049751,-8.695522388,0.1034825871,-8.579104478,-0.2611940299,201,13
Jayson Williams,1995,PF,26,16.2,0.482,0.015,0.378,19.9,27.5,6.1,1.4,2.3,13.5,19.5,0.5,1.6,0.102,-1.8,-1.2,-3,-0.3,982,21
Jeff Grayer,1995,SG,29,10.6,0.466,0.039,0.218,6.1,9.7,11.3,1.3,0.3,11.8,19.3,-0.1,0.5,0.017,-2.4,-1.5,-3.9,-0.5,1098,13
Jeff Hornacek,1995,SG,31,18.6,0.62,0.234,0.344,2.6,6.9,20.1,2.5,0.5,11.8,20.6,7.2,2.9,0.179,3,0.7,3.8,3.9,2874,46
Jeff Malone,1995,SG,33,15.9,0.565,0.099,0.208,1.9,7.8,8.3,1.2,0,8.6,22.9,1.1,0.2,0.094,0.8,-1.3,-0.6,0.2,660,10
Jeff Turner,1995,PF,32,9.6,0.522,0.421,0.163,4.7,14.3,8.9,1.1,0.4,10.3,15.9,0.6,0.5,0.091,-3,-0.7,-3.7,-0.2,755,17
Jerome Harmon,1995,SG,25,10.1,0.413,0.019,0.113,6.6,10.4,12.4,3,0,11.2,17.7,-0.1,0.1,0.009,-3.7,0.5,-3.2,0,158,61
Jerome Kersey,1995,SF,32,14.5,0.467,0.055,0.254,8.8,16.9,11.2,2.3,2.3,10.5,22.5,0.6,1.9,0.104,-2,1.1,-0.9,0.3,1206,46
Jim Jackson,1995,SG,24,18.9,0.549,0.107,0.37,6.2,8.1,17,0.7,0.4,11.8,28.2,4.3,0.6,0.118,4,-1.9,2.1,2,1982,4
Jim Les,1995,PG,31,9.7,0.501,0.605,0.711,3.6,12.7,33.8,1.1,0,29.6,17.1,0,0.2,0.05,-3.9,-1,-4.9,-0.1,188,61
Jim McIlvaine,1995,C,22,10,0.539,0,0.577,8.3,14.5,2.5,1,7.9,17.6,8.8,0.3,0.6,0.074,-4.4,2,-2.3,0,534,32
Jo Jo English,1995,SG,24,7.7,0.481,0.308,0.333,0.9,1.9,8,2.9,0.6,11.8,17.8,0,0.2,0.053,-4.3,1.3,-3,0,127,61
Joe Dumars,1995,SG,31,13.9,0.541,0.348,0.355,2.2,5.1,23.7,1.5,0.2,16.3,23.6,1.8,-0.1,0.032,0.5,-2.9,-2.4,-0.3,2544,18
Joe Kleine,1995,C,33,9.8,0.489,0.008,0.185,9.7,21.1,5.6,0.7,1.4,10.9,14.4,0.6,0.8,0.068,-3.9,-1.2,-5.1,-0.7,1135,6
Joe Wolf,1995,PF,30,6.8,0.511,0.074,0.198,7.2,18.5,9,0.8,0.7,20,8.7,0.2,0.7,0.077,-4.6,0.8,-3.8,-0.3,586,13
John Battle,1995,SG,32,10.8,0.462,0.272,0.228,1.3,3.7,24.6,1.6,0.3,11.9,24.4,0,0.3,0.038,-2.3,-1.1,-3.4,-0.1,287,61
John Crotty,1995,PG,25,12.2,0.519,0.156,0.524,3.5,8.2,27.6,2,0.5,19.8,15.8,1,1,0.097,-0.8,0.2,-0.6,0.4,1043,61
John Salley,1995,C,30,11.4,0.563,0,0.524,6.5,13.8,9.1,1.2,3.3,16.6,13.2,1.9,1.7,0.089,-2.3,1.1,-1.2,0.4,1955,11
John Starks,1995,SG,29,13.8,0.526,0.575,0.215,1.5,7.7,25.1,1.8,0.1,12.1,22.2,2.8,3.4,0.109,1.1,0.1,1.2,2.2,3105,61
John Stockton,1995,PG,32,23.3,0.651,0.287,0.387,2.6,8,52.6,3.5,0.6,22.4,18.9,9.9,4,0.233,7,2,9,7.9,3060,16
John Williams,1995,SF,28,4.2,0.397,0.104,0.217,7.1,11.5,10.3,1.3,0.4,21.7,18.3,-0.9,0.4,-0.055,-5.5,-0.8,-6.3,-0.4,402,12
Johnny Dawkins,1995,PG,31,12.2,0.552,0.27,0.204,2.8,8.6,26.2,2.3,0.1,22.6,14.6,0.8,0.3,0.046,-1,-1,-1.9,0,1170,10
Johnny Newman,1995,SF,31,10.4,0.563,0.262,0.35,4.4,6.6,7.5,1.9,0.5,13.2,15.2,1.9,0.8,0.07,-2.5,-0.2,-2.7,-0.3,1896,29
Jon Barry,1995,SG,25,12.6,0.564,0.358,0.597,2.9,7,21.2,2.6,0.5,19.5,15.5,0.7,0.4,0.084,-1.1,0.6,-0.6,0.2,602,21
Jon Koncak,1995,C,31,9.5,0.453,0.193,0.128,2.8,20.4,8.2,2,3.7,9.2,10.5,0.1,1.8,0.094,-3.9,3.3,-0.6,0.3,943,5
Jud Buechler,1995,SF,26,13.8,0.542,0.262,0.213,7,12.1,12.6,2.1,1.5,13,16.9,0.7,0.9,0.122,-0.3,0.6,0.3,0.4,709,38
Julius Nwosu,1995,C,23,6.8,0.437,0,0.607,15.6,16.7,5,0,2.5,20.2,23.3,-0.1,0.1,-0.009,-7.8,-1.6,-9.4,-0.2,91,61
Juwan Howard,1995,PF,21,15,0.521,0.008,0.314,8.7,18.4,11.6,1.1,0.5,13.5,22.8,1.3,1.5,0.057,-0.7,-1.5,-2.2,-0.1,2348,5
Karl Malone,1995,PF,31,25.1,0.59,0.026,0.449,6.6,27.2,16.4,2.1,2.2,11.3,30.3,8.1,5.8,0.212,4.3,1.3,5.6,6,3342,13
Keith Askins,1995,SF,27,12.3,0.493,0.377,0.275,11.6,15.7,6.5,2.1,1.5,9.7,13.3,1,0.9,0.107,-0.5,0.4,-0.1,0.4,854,61
Keith Jennings,1995,PG,26,15.3,0.598,0.48,0.36,1.7,7.9,31,2.7,0.1,19.6,15,3.3,0.9,0.117,0.7,0.4,1.1,1.3,1722,61
Keith Tower,1995,C,24,-6.2,0.174,0,1,16.9,31.7,0,0,0,25.8,23.8,-0.1,0,-0.304,-14.7,-8.3,-23,0,7,61
Ken Norman,1995,SF,30,14.8,0.511,0.333,0.164,6.2,16.5,9.2,1,0.8,9.5,24.5,0.9,2.2,0.081,0.2,-1.3,-1.1,0.4,1921,19
Kendall Gill,1995,SG,26,15.2,0.527,0.199,0.244,5.6,10.5,13.9,2.8,1,12.7,22.2,2,2.6,0.103,0.5,0,0.5,1.4,2197,5
Kenny Anderson,1995,PG,24,18,0.522,0.285,0.402,3,7.2,43.1,2,0.4,15.6,23.5,4.8,2,0.122,3,-0.7,2.2,2.8,2689,2
Kenny Gattison,1995,PF,30,9.2,0.51,0.01,0.51,6.4,15,6.3,0.9,2.6,15.2,16.3,0,0.5,0.055,-4.8,0.5,-4.3,-0.3,467,55
Kenny Smith,1995,PG,29,16.2,0.64,0.558,0.25,1.6,6.9,24.1,1.8,0.3,15.7,17.3,4.7,1.4,0.144,2.4,-0.4,2,2.1,2682,6
Kenny Walker,1995,SF,30,6.6,0.525,0,0.667,8,12.6,3.6,1,1.3,21.6,11.4,0,0.1,0.023,-5,-1,-6.1,-0.3,266,5
Kevin Duckworth,1995,C,30,9.9,0.475,0.037,0.262,8.9,19,3.7,1.3,2.1,16.5,19.1,-0.7,0.7,-0.002,-4.4,-1,-5.4,-0.7,818,33
Kevin Edwards,1995,SG,29,11.7,0.568,0.292,0.273,2.3,6.4,9.8,2.1,0.7,16.9,19.6,0.2,0.4,0.061,-1.9,-0.1,-2,0,466,20
Kevin Gamble,1995,SF,29,16.3,0.567,0.218,0.247,2.7,9.1,15.9,2.2,0.6,8.9,19.8,2.5,0.9,0.134,1,0.5,1.5,1.1,1223,61
Kevin Johnson,1995,PG,28,21,0.561,0.05,0.553,2.7,7.1,40.1,1.7,1,13.9,24.2,4.1,0.7,0.169,4.3,-0.9,3.5,1.9,1723,7
Kevin Pritchard,1995,PG,27,8.12371134,0.5160927835,0.2878247423,0.6903092784,0,7.386082474,24.30206186,0.5350515464,0.4036082474,22.55670103,12.14072165,0.1536082474,0.04072164948,0.03810824742,-2.886597938,-1.404639175,-4.331958763,-0.05927835052,194,34
Kevin Willis,1995,PF,32,16.08324268,0.503789749,0.01468619247,0.2929150628,10.88723849,25.28619247,6.096276151,1.286966527,1.176066946,12.4074477,24.21889121,0.9295188285,2.655313808,0.07331108787,-0.785376569,-1.801861925,-2.635376569,-0.3444142259,2390,11
Khalid Reeves,1995,PG,22,16.9,0.561,0.368,0.422,4.1,11,30.2,2.7,0.5,19.3,20.6,2.1,1.4,0.115,1.8,0.1,1.9,1.4,1462,12
Kurt Rambis,1995,PF,36,9.4,0.546,0,0.343,5.7,13.6,11.2,0.8,3.2,16.6,10.7,0.2,0.2,0.076,-3.8,0.9,-2.9,0,195,58
Lamond Murray,1995,SF,21,11.6,0.472,0.199,0.242,5.7,10.9,8.7,1.4,1.6,11.9,23.4,-1.4,1.1,-0.006,-1.5,-2,-3.4,-0.9,2556,7
LaPhonso Ellis,1995,PF,24,13.1,0.434,0,0.24,14.9,20.1,11.1,0.9,6.3,15.3,25.4,0,0.1,0.032,-4.9,0.5,-4.4,0,58,5
Larry Johnson,1995,PF,25,17.1,0.555,0.172,0.29,7.3,13.8,19.4,1.3,0.6,13.1,22.6,4.9,3.6,0.126,2.3,-0.3,2,3.2,3406,1
Larry Krystkowiak,1995,PF,30,9.5,0.487,0,0.417,7.8,16.4,12.8,1.6,0.5,22.7,17.1,-0.1,0.4,0.051,-3.8,0.7,-3.1,-0.1,287,28
Larry Stewart,1995,SF,26,11.5,0.499,0.022,0.337,9,13.5,7.6,2.3,1.8,13.5,14.9,0.2,0.3,0.063,-2.8,0.5,-2.3,0,346,61
LaSalle Thompson,1995,C,33,6.8,0.448,0,0.136,7.6,16,6.2,2.1,1.7,20.9,16,-0.6,0.7,0.015,-6,0.7,-5.3,-0.4,453,5
Latrell Sprewell,1995,SG,24,14.1,0.519,0.278,0.383,2.3,8,16,2,1.1,14.4,24.4,0.8,1.1,0.034,-0.3,-0.9,-1.2,0.5,2771,24
Ledell Eackles,1995,SG,28,12.1,0.518,0.126,0.387,4.2,8.3,12.6,1.1,0.2,12.2,21.4,0.7,0.4,0.055,-1.3,-1.6,-2.9,-0.2,898,36
Lee Mayberry,1995,PG,24,9.9,0.533,0.434,0.203,1.4,4.3,23.9,1.5,0.2,19.3,14,1.2,0.4,0.044,-1.3,-1.3,-2.7,-0.3,1744,23
Lester Conner,1995,SG,35,18,1.136,0,0,0,0,0,10.1,0,0,7.6,0,0,0.44,-8,12.1,4.1,0,5,14
Lindsey Hunter,1995,PG,24,10.5,0.459,0.34,0.173,3,6.4,25.9,2.8,0.5,18.8,20,-0.7,0.4,-0.015,-2.5,-1.3,-3.8,-0.4,944,10
Lionel Simmons,1995,SF,26,10,0.469,0.051,0.269,6.8,14.5,13.1,1.4,1.6,16.7,17.5,-0.4,1.3,0.039,-2.7,0.5,-2.2,0,1064,7
Lloyd Daniels,1995,SG,27,9.669288079,0.4715057947,0.4778990066,0.129714404,5.306125828,6.277317881,9.702152318,1.839569536,1.132201987,12.06018212,18.07764901,-0.01564569536,0.2843543046,0.01895612583,-1.921192053,-1.214735099,-3.091142384,-0.1052152318,604,61
Lorenzo Williams,1995,C,25,10.3,0.471,0,0.332,12.5,19.1,6.9,1.1,4.3,23.2,7.9,0.5,2.7,0.063,-3.2,1.5,-1.7,0.2,2383,61
Loy Vaught,1995,PF,26,17.1,0.541,0.028,0.209,9.7,21.7,8.3,1.8,0.7,11.4,21.4,3,2.5,0.089,0.5,-1.2,-0.7,1,2966,13
Luc Longley,1995,C,26,12.3,0.513,0.007,0.354,9.7,21.3,10.9,1.3,3.4,19.8,19.3,0,1.8,0.087,-4.4,0.9,-3.6,-0.4,1205,7
Lucious Harris,1995,SG,24,15.1,0.548,0.233,0.279,5.1,9.1,12.1,1.7,0.6,10.1,18.5,3.1,1,0.117,0.8,0.1,0.9,1.2,1695,28
Mahmoud Abdul-Rauf,1995,PG,25,17.8,0.543,0.214,0.155,1.9,5.9,23,1.9,0.3,10,25.8,3.8,1.3,0.115,2.3,-1.2,1.2,1.7,2158,3
Malik Sealy,1995,SG,24,14.7,0.507,0.109,0.333,5.3,10.8,11.3,2.3,1.1,9.8,23.1,1.1,1,0.062,-0.8,-0.4,-1.2,0.3,1604,14
Manute Bol,1995,C,32,9.5,0.75,0.5,0,1.4,15.2,0,0,7.6,9.1,5.7,0.1,0.1,0.083,-1.4,2.4,0.9,0.1,81,31
Mario Elie,1995,SF,31,13.7,0.631,0.413,0.351,3.2,8.4,14.8,1.7,0.4,15.6,15.8,3.4,1.4,0.122,0.1,0,0.1,1,2531,61
Mark Bryant,1995,PF,29,13.2,0.555,0.01,0.328,9,19.1,6.4,1.5,1.8,15.1,16.6,0.6,1,0.116,-2.5,1.2,-1.3,0.1,664,21
Mark Jackson,1995,PG,29,14,0.493,0.154,0.27,3.7,11.5,39.2,2.3,0.5,24.9,16.1,1.4,3.1,0.09,0.7,0.5,1.2,1.9,2956,18
Mark Macon,1995,SG,25,12.5,0.468,0.234,0.257,4.7,7.7,13.8,4.8,0.1,12.2,20.9,-0.2,0.7,0.033,-3.1,1.4,-1.7,0,721,8
Mark Price,1995,PG,30,20.6,0.554,0.413,0.265,2.2,8.2,48,1.4,0.2,17.2,28.8,2.8,1.4,0.147,5.9,-1,4.9,2.4,1518,25
Mark Randall,1995,PF,27,4.4,0.3,0.1,0,12.6,23.9,3.7,0,0,9.1,12.7,0,0,-0.02,-6,-4.3,-10.3,-0.1,39,26
Mark Strickland,1995,PF,24,13.8,0.387,0,0.667,27.4,26.3,0,0,8.6,20.5,24.8,0,0,-0.024,-1.8,-3.8,-5.6,0,9,61
Mark West,1995,C,34,12.8,0.555,0,0.354,12.1,18.9,1.8,0.9,4.9,15.9,15.6,0.7,1.1,0.057,-3.2,-0.9,-4.1,-0.8,1543,30
Marty Conlon,1995,C,27,13.6,0.556,0.045,0.3,9.1,16,9,1.1,0.6,14.4,18.3,2,1.2,0.073,-1.2,-1.2,-2.4,-0.2,2064,61
Matt Fish,1995,C,25,10.6,0.516,0.01,0.359,9.6,17.7,7.2,2.2,1.4,19,17.3,-0.1,0.3,0.03,-4.5,0.2,-4.3,-0.2,370,50
Matt Geiger,1995,C,25,12.9,0.563,0.021,0.295,9.8,18.7,5,1.2,2.3,17.1,17.1,1.1,1.7,0.077,-2.3,-0.5,-2.8,-0.3,1712,42
Michael Adams,1995,PG,32,17.7,0.583,0.547,0.203,1.7,5.9,34.6,2.7,0.2,13.9,19.6,1.1,0.5,0.169,2.5,0.8,3.3,0.6,454,61
Michael Cage,1995,C,33,13.5,0.537,0.006,0.259,12.1,22.8,4.5,1.7,2.6,12.9,10.2,2.1,3.7,0.137,-1,1.2,0.2,1.1,2121,14
Michael Jordan,1995,SG,31,22.1,0.493,0.079,0.337,4.4,16.2,24.2,2.3,1.5,7,33.2,1.2,1.1,0.167,3.6,0.6,4.2,1.1,1088,3
Michael Smith,1995,PF,29,13.46895377,0.5402744526,0.0135377129,0.5796476886,10.75128954,20.04116788,6.860632603,1.675815085,1.85163017,15.96861314,17.09347932,0.7913381995,2.396399027,0.0924622871,-1.746569343,0.4498296837,-1.381216545,0.3913381995,319,35
Micheal Williams,1995,PG,28,5.2,0.484,0,1.25,0,4.3,16,3.8,0,32.6,15,-0.1,0,-0.057,-7.1,-0.8,-8,0,28,48
Mike Brown,1995,C,31,1.8,0.337,0.025,0.675,5.2,20.5,7.1,1.7,0,23.6,14.6,-0.6,0.2,-0.097,-8.6,-1.5,-10.1,-0.4,213,61
Mike Peplowski,1995,C,24,15.2,0.935,0,0.4,5.5,11.2,8.9,2.5,0,25.4,16.8,0,0,0.142,-6.9,1.7,-5.2,0,21,52
Mitch Richmond,1995,SG,29,17.2,0.551,0.283,0.297,2.6,10.4,17.8,1.5,0.7,12.1,27,4.9,3.1,0.12,2.4,-0.3,2.1,3.2,3172,5
Mitchell Butler,1995,SG,24,10,0.506,0.278,0.364,3.1,9.8,8.8,2,0.5,15.2,19.6,-0.5,0.8,0.01,-2.9,-0.7,-3.6,-0.6,1554,61
Monty Williams,1995,SF,23,8.4,0.458,0.06,0.286,10.2,12.6,15.3,2.1,0.6,21.5,17.4,-0.5,0.8,0.032,-4.9,1.1,-3.8,-0.2,507,24
Mookie Blaylock,1995,PG,27,19.2,0.531,0.463,0.179,4.3,10.7,34.2,3.5,0.6,15.8,22.7,4.6,4.8,0.147,3.5,1.5,5.1,5.4,3190,12
Morlon Wiley,1995,PG,28,13.77429245,0.5639009434,0.6753195755,0.08569575472,1.419929245,10.02688679,25.88974057,2.610023585,0.3341981132,15.5192217,14.11261792,0.7339622642,0.3439858491,0.1237759434,0.1821933962,1.59009434,1.772287736,0.3919811321,424,46
Moses Malone,1995,C,39,12.1,0.499,0.057,0.914,16,18.8,5.5,0.7,1.4,18.3,17.7,0.1,0.2,0.088,-1.5,-1.8,-3.3,0,149,61
Muggsy Bogues,1995,PG,30,16.9,0.533,0.041,0.247,2.4,8.9,40.3,2.1,0,14,16.6,5.8,2.8,0.157,1.2,0.3,1.5,2.3,2774,12
Nate McMillan,1995,PG,30,13.1,0.496,0.39,0.146,3.8,13.4,27,4,2,23,11.5,1.6,3.6,0.119,-0.2,3.8,3.6,2.9,2183,30
Negele Knight,1995,PG,27,9.285240113,0.4415974576,0.1317182203,0.1163891243,3.419632768,6.663559322,27.28262712,1.490889831,0.531779661,17.89555085,17.30021186,-0.3348163842,0.09696327684,-0.01321822034,-2.664971751,-1.396751412,-4.108686441,-0.3878531073,708,31
Nick Anderson,1995,SG,27,17.5,0.593,0.467,0.22,3.9,10.7,17.4,2.4,0.6,12.2,19.1,5.7,2.6,0.154,3.4,0.7,4,3.9,3402,11
Nick Van Exel,1995,PG,23,16.3,0.544,0.462,0.271,1,7.4,33.6,1.7,0.1,15.1,21.3,5,1.3,0.104,2.5,-2,0.5,1.9,3408,37
Olden Polynice,1995,C,30,14.7,0.565,0.001,0.281,13,20.2,4,1,1.5,12.7,15.6,3.3,3.4,0.126,-0.2,-0.5,-0.7,0.8,2534,8
Oliver Miller,1995,PF,24,16.9,0.577,0.031,0.297,12.1,23.7,9.5,2,5.5,19.6,16.9,1.2,1.9,0.095,-1,1.1,0.1,0.8,1558,22
Otis Thorpe,1995,PF,32,16.39475191,0.5814980916,0.01008301527,0.4107576336,11.10505725,19.22833969,8.589885496,0.9933206107,0.9866412214,14.15849237,19.49656489,2.366603053,1.8,0.1288282443,-0.01011450382,-0.5184160305,-0.5001908397,0.5799618321,2162,9
P.J. Brown,1995,C,25,12.1,0.492,0.042,0.363,7.9,13.7,8.6,1.5,3.8,10.8,13.2,1.7,2.9,0.09,-2,1.6,-0.5,0.9,2466,29
